C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2020,08,5,16,2,02,36,02,1,1,1,01,01,01,2014,01,F,24,11,1,NN,1,000000002827706
2020,08,5,16,2,02,36,02,1,1,1,01,02,01,2004,01,M,44,11,2,02,1,000000002827706
2020,08,5,16,2,02,22,01,1,1,1,18,01,01,2013,01,M,81,11,2,02,1,000000002827720
2020,08,5,16,2,02,22,01,1,1,1,18,02,07,2017,01,M,35,11,2,02,1,000000002827720
2020,08,5,11,2,02,21,02,1,1,1,01,01,01,2018,01,M,25,11,1,02,1,000000002827772
2020,08,5,11,2,02,21,02,1,1,1,01,02,01,2020,01,M,72,11,2,02,1,000000002827772
2020,08,5,11,2,02,21,02,1,1,1,01,02,01,2020,02,F,63,13,2,02,2,000000002827772
2020,08,5,08,2,02,21,01,1,1,1,18,01,01,2019,01,F,33,11,1,02,1,000000002827815
2020,08,5,08,2,02,21,01,1,1,1,18,02,01,2017,01,F,35,11,2,02,1,000000002827815
2020,08,5,12,2,01,06,02,1,1,1,03,01,01,UUUU,01,U,UU,11,1,NN,1,000000002827922
2020,08,5,12,2,01,06,02,1,1,1,03,99,NN,NNNN,01,M,UU,99,2,UU,3,000000002827922
2020,08,5,17,2,01,06,02,1,1,1,01,01,01,2015,01,F,25,11,1,02,1,000000002827985
2020,08,5,17,2,01,06,02,1,1,1,01,99,NN,NNNN,01,M,49,99,2,UU,3,000000002827985
2020,08,5,18,2,02,22,01,1,1,1,18,01,01,2007,01,M,21,11,2,02,1,000000002828002
2020,08,5,18,2,02,22,01,1,1,1,18,02,01,2011,01,M,37,11,1,02,1,000000002828002
2020,08,5,18,2,02,22,02,1,1,1,18,01,01,2013,01,M,26,11,1,NN,1,000000002828085
2020,08,5,18,2,02,22,02,1,1,1,18,02,01,2014,01,F,51,11,1,NN,1,000000002828085
2020,08,5,18,2,02,22,02,1,1,1,18,02,01,2014,02,F,14,21,2,02,2,000000002828085
2020,08,5,18,2,02,22,02,1,1,1,18,02,01,2014,03,M,14,23,2,02,2,000000002828085
2020,08,5,15,2,02,35,02,1,1,1,04,01,01,2018,01,F,30,11,2,02,1,000000002828105
2020,08,5,15,2,02,35,02,1,1,1,04,02,01,2019,01,M,22,11,1,02,1,000000002828105
2020,08,5,19,2,01,06,02,1,1,1,01,01,01,2009,01,M,25,11,1,02,1,000000002828113
2020,08,5,19,2,01,06,02,1,1,1,01,01,01,2009,02,F,23,13,1,02,2,000000002828113
2020,08,5,19,2,01,06,02,1,1,1,01,01,01,2009,03,F,22,22,2,02,2,000000002828113
2020,08,5,16,2,02,36,02,1,1,3,01,01,01,2006,01,F,63,11,2,02,1,000000002828168
2020,08,5,16,2,02,36,02,1,1,3,01,02,01,2008,01,M,47,11,2,02,1,000000002828168
2020,08,5,14,2,02,21,02,1,1,1,01,01,UU,UUUU,01,U,UU,11,1,NN,U,000000002828558
2020,08,5,14,2,02,21,02,1,1,1,01,02,01,2007,01,M,36,11,1,NN,1,000000002828558
2020,08,5,14,2,02,21,02,1,1,1,01,02,01,2007,02,F,35,13,2,02,2,000000002828558
2020,08,5,15,2,01,06,01,1,1,1,18,01,11,2008,01,M,68,11,1,02,1,000000002828576
2020,08,5,15,2,01,06,01,1,1,1,18,01,11,2008,02,F,68,22,2,13,2,000000002828576
2020,08,5,15,2,02,21,02,1,1,1,04,01,01,2020,01,M,48,11,1,NN,1,000000002828600
2020,08,5,15,2,02,21,02,1,1,1,04,01,01,2020,02,F,43,21,2,02,2,000000002828600
2020,08,5,15,2,02,21,02,1,1,1,04,02,01,2019,01,M,35,11,1,NN,1,000000002828600
2020,08,5,14,2,02,35,02,1,1,1,01,01,17,UUUU,01,F,15,11,2,13,4,000000002828633
2020,08,5,14,2,02,35,02,1,1,1,01,02,01,2014,01,M,22,11,1,02,1,000000002828633
2020,08,5,14,2,02,21,03,1,1,1,18,01,14,2008,01,M,54,11,2,09,5,000000002828733
2020,08,5,14,2,02,21,03,1,1,1,18,02,01,2013,01,F,36,11,1,NN,1,000000002828733
2020,08,5,16,2,02,35,01,1,1,1,18,01,01,2009,01,M,17,11,1,NN,1,000000002828809
2020,08,5,16,2,02,35,01,1,1,1,18,02,17,UUUU,01,U,14,11,1,NN,4,000000002828809
2020,08,5,16,2,02,35,01,1,1,1,18,99,NN,NNNN,01,F,14,99,2,UU,3,000000002828809
2020,08,5,13,2,02,35,02,1,1,1,03,01,01,2009,01,F,71,11,2,UU,1,000000002828837
2020,08,5,13,2,02,35,02,1,1,1,03,02,01,2005,01,F,17,11,1,NN,1,000000002828837
2020,08,5,17,2,02,36,02,1,1,1,01,01,01,2014,01,F,27,11,1,02,1,000000002828983
2020,08,5,17,2,02,36,02,1,1,1,01,01,01,2014,02,M,31,13,1,02,2,000000002828983
2020,08,5,17,2,02,36,02,1,1,1,01,01,01,2014,03,F,28,21,1,02,2,000000002828983
2020,08,5,17,2,02,36,02,1,1,1,01,02,01,2015,01,F,57,11,2,02,1,000000002828983
2020,08,5,16,2,02,22,01,1,1,1,18,01,01,2018,01,M,62,11,1,02,1,000000002828984
2020,08,5,16,2,02,22,01,1,1,1,18,02,17,UUUU,01,M,65,11,2,09,4,000000002828984
2020,08,5,14,2,02,21,01,1,1,1,07,01,01,2011,01,F,21,11,1,02,1,000000002829193
2020,08,5,14,2,02,21,01,1,1,1,07,02,01,2018,01,M,53,11,2,02,1,000000002829193
2020,08,5,14,2,02,21,01,1,1,1,07,02,01,2018,02,F,51,13,1,02,2,000000002829193
2020,08,5,14,2,02,21,01,1,1,1,07,02,01,2018,03,F,15,23,1,02,2,000000002829193
2020,08,5,04,2,01,06,01,1,1,1,01,01,01,2003,01,F,29,11,2,02,1,000000002829211
2020,08,5,21,2,01,06,01,1,1,1,18,01,01,2012,01,F,17,11,1,02,1,000000002829281
2020,08,5,21,2,01,06,01,1,1,1,18,01,01,2012,02,M,19,13,2,02,2,000000002829281
2020,08,5,19,2,05,06,01,1,1,1,18,01,01,UUUU,01,U,UU,11,1,NN,1,000000002829519
2020,08,5,19,2,05,06,01,1,1,1,18,02,01,2013,01,F,22,11,1,02,1,000000002829519
2020,08,5,19,2,05,06,01,1,1,1,18,03,01,2009,01,F,44,11,1,02,1,000000002829519
2020,08,5,19,2,05,06,01,1,1,1,18,04,01,2014,01,F,67,11,2,02,1,000000002829519
2020,08,5,19,2,05,06,01,1,1,1,18,05,01,2011,01,M,63,11,2,02,1,000000002829519
2020,08,5,20,2,01,06,01,1,1,3,18,01,14,2000,01,M,48,11,2,13,5,000000002829571
2020,08,5,19,2,02,36,02,1,1,1,18,01,01,2018,01,M,37,11,2,01,1,000000002829807
2020,08,5,19,2,02,36,02,1,1,1,18,02,01,2020,01,M,31,11,1,NN,1,000000002829807
2020,08,5,14,2,02,35,01,1,1,1,18,01,01,2016,01,M,29,11,1,02,1,000000002829880
2020,08,5,14,2,02,35,01,1,1,1,18,02,14,2017,01,M,61,11,2,09,5,000000002829880
2020,08,5,15,2,02,36,02,1,1,1,03,01,01,2017,01,M,49,11,1,02,1,000000002829881
2020,08,5,15,2,02,36,02,1,1,1,03,02,17,UUUU,01,M,30,11,2,09,4,000000002829881
2020,08,5,20,2,02,36,02,1,1,1,01,01,17,UUUU,01,M,39,11,2,13,4,000000002829882
2020,08,5,20,2,02,36,02,1,1,1,01,02,01,2007,01,F,19,11,1,02,1,000000002829882
2020,08,5,20,2,02,36,02,1,1,1,01,02,01,2007,02,F,19,13,1,02,2,000000002829882
2020,08,5,18,2,02,22,01,1,1,1,01,01,01,2009,01,M,40,11,1,02,1,000000002829883
2020,08,5,18,2,02,22,01,1,1,1,01,02,17,UUUU,01,M,32,11,1,NN,4,000000002829883
2020,08,5,18,2,02,22,01,1,1,1,01,02,17,UUUU,02,U,UU,UU,2,09,4,000000002829883
2020,08,5,13,2,02,21,01,1,1,1,01,01,01,2007,01,M,86,11,2,02,1,000000002829935
2020,08,5,13,2,02,21,01,1,1,1,01,02,01,2018,01,F,46,11,1,NN,1,000000002829935
2020,08,5,12,2,02,36,02,3,2,1,01,01,01,2019,01,M,75,11,2,02,1,000000002829943
2020,08,5,12,2,02,36,02,3,2,1,01,02,01,2019,01,M,31,11,2,02,1,000000002829943
2020,08,5,16,2,02,36,03,1,1,1,18,01,01,2010,01,M,43,11,1,02,1,000000002829949
2020,08,5,16,2,02,36,03,1,1,1,18,02,01,2015,01,F,59,11,2,QQ,1,000000002829949
2020,08,5,18,2,03,31,02,1,1,1,01,01,01,2010,01,M,31,11,2,02,1,000000002829959
2020,08,5,18,2,03,31,02,1,1,1,01,02,01,2017,01,M,26,11,2,02,1,000000002829959
2020,08,5,18,2,03,31,02,1,1,1,01,03,01,2012,01,F,42,11,1,02,1,000000002829959
2020,08,5,18,2,03,31,02,1,1,1,01,03,01,2012,02,F,21,13,1,02,2,000000002829959
2020,08,5,18,2,03,21,01,1,1,1,18,01,01,2018,01,F,57,11,1,02,1,000000002830207
2020,08,5,18,2,03,21,01,1,1,1,18,02,01,2009,01,M,56,11,1,02,1,000000002830207
2020,08,5,18,2,03,21,01,1,1,1,18,02,01,2009,02,F,08,21,2,02,2,000000002830207
2020,08,5,18,2,03,21,01,1,1,1,18,02,01,2009,03,F,09,23,1,02,2,000000002830207
2020,08,5,18,2,03,21,01,1,1,1,18,03,01,2013,01,M,26,11,1,02,1,000000002830207
2020,08,5,07,2,01,06,02,3,2,1,18,01,01,2013,01,F,88,11,1,NN,1,000000002830259
2020,08,5,07,2,01,06,02,3,2,1,18,99,NN,NNNN,01,F,50,99,2,UU,3,000000002830259
2020,08,5,22,2,01,06,03,3,2,4,18,01,01,2012,01,M,25,11,1,NN,1,000000002830294
2020,08,5,22,2,01,06,03,3,2,4,18,01,01,2012,02,M,17,13,2,02,2,000000002830294
2020,08,5,22,2,01,06,03,3,2,4,18,01,01,2012,03,M,17,21,1,02,2,000000002830294
2020,08,5,22,2,01,06,03,3,2,4,18,01,01,2012,04,M,18,22,2,02,2,000000002830294
2020,08,5,22,2,01,06,03,3,2,4,18,01,01,2012,05,M,17,23,1,02,2,000000002830294
2020,08,5,12,2,02,21,01,1,1,2,18,01,01,2009,01,F,25,11,1,02,1,000000002830305
2020,08,5,12,2,02,21,01,1,1,2,18,02,01,2014,01,M,42,11,1,02,1,000000002830305
2020,08,5,12,2,02,21,01,1,1,2,18,02,01,2014,02,F,42,13,2,02,2,000000002830305
2020,08,5,12,2,02,21,01,1,1,2,18,02,01,2014,03,M,11,21,1,02,2,000000002830305
2020,08,5,12,2,02,21,01,1,1,2,18,02,01,2014,04,F,08,23,1,02,2,000000002830305
2020,08,5,19,2,02,35,02,1,1,1,03,01,01,2008,01,M,63,11,2,02,1,000000002830894
2020,08,5,19,2,02,35,02,1,1,1,03,02,01,2016,01,M,22,11,1,02,1,000000002830894
2020,08,5,19,2,02,35,02,1,1,1,03,02,01,2016,02,F,22,13,2,02,2,000000002830894
2020,08,5,10,2,02,21,01,1,1,1,01,01,14,1999,01,M,43,11,2,09,5,000000002830949
2020,08,5,10,2,02,21,01,1,1,1,01,02,01,1996,01,M,61,11,1,02,1,000000002830949
2020,08,5,18,2,02,36,02,1,1,1,01,01,01,2014,01,M,49,11,1,02,1,000000002830950
2020,08,5,18,2,02,36,02,1,1,1,01,02,14,2009,01,M,43,11,2,02,5,000000002830950
2020,08,5,19,2,02,21,02,1,1,1,01,01,01,2010,01,M,52,11,1,02,1,000000002831015
2020,08,5,19,2,02,21,02,1,1,1,01,01,01,2010,02,M,60,13,1,02,2,000000002831015
2020,08,5,19,2,02,21,02,1,1,1,01,02,01,2014,01,M,39,11,2,02,1,000000002831015
2020,08,5,10,2,02,36,02,1,1,2,03,01,01,2020,01,F,20,11,1,QQ,1,000000002831058
2020,08,5,10,2,02,36,02,1,1,2,03,02,01,2012,01,M,28,11,2,02,1,000000002831058
2020,08,5,07,2,02,36,03,1,1,3,18,01,01,UUUU,01,U,UU,11,1,NN,1,000000002831341
2020,08,5,07,2,02,36,03,1,1,3,18,02,17,UUUU,01,M,64,11,2,UU,4,000000002831341
2020,08,5,00,2,02,36,02,1,1,1,01,01,01,2018,01,M,48,11,2,02,1,000000002831371
2020,08,5,00,2,02,36,02,1,1,1,01,02,01,2014,01,F,33,11,2,02,1,000000002831371
2020,08,5,03,2,01,06,02,1,1,1,01,01,05,2014,01,M,35,11,2,02,1,000000002831372
2020,08,5,10,2,04,21,01,1,1,1,01,01,01,2009,01,M,78,11,2,QQ,1,000000002831373
2020,08,5,10,2,04,21,01,1,1,1,01,02,05,2011,01,M,50,11,2,02,1,000000002831373
2020,08,5,10,2,04,21,01,1,1,1,01,03,06,2005,01,M,65,11,1,02,1,000000002831373
2020,08,5,10,2,04,21,01,1,1,1,01,04,01,2014,01,F,61,11,1,NN,1,000000002831373
2020,08,5,10,2,04,21,01,1,1,1,01,04,01,2014,02,U,UU,12,2,02,2,000000002831373
2020,08,5,09,1,01,06,03,1,1,1,18,01,01,2010,01,F,95,11,3,02,1,000000002831428
2020,08,5,00,2,01,06,01,1,1,1,18,01,01,2008,01,M,20,11,1,UU,1,000000002831938
2020,08,5,00,2,01,06,01,1,1,1,18,99,NN,NNNN,01,M,24,99,2,UU,3,000000002831938
2020,08,5,18,2,01,06,02,1,1,1,01,01,01,2017,01,M,67,11,1,02,1,000000002832161
2020,08,5,18,2,01,06,02,1,1,1,01,99,NN,NNNN,01,M,13,99,2,UU,3,000000002832161
2020,08,5,17,2,02,36,02,1,1,1,03,01,01,2003,01,F,20,11,2,01,1,000000002832208
2020,08,5,17,2,02,36,02,1,1,1,03,02,01,2012,01,M,23,11,1,NN,1,000000002832208
2020,08,5,02,2,01,06,01,1,1,3,18,01,01,2013,01,M,20,11,1,NN,1,000000002833088
2020,08,5,02,2,01,06,01,1,1,3,18,01,01,2013,02,M,19,13,2,12,2,000000002833088
2020,08,5,02,2,01,06,01,1,1,3,18,01,01,2013,03,M,20,21,2,12,2,000000002833088
2020,08,5,02,2,01,06,01,1,1,3,18,01,01,2013,04,U,UU,23,2,12,2,000000002833088
2020,08,5,09,2,02,22,01,1,1,2,18,01,01,2009,01,F,37,11,2,QQ,1,000000002833445
2020,08,5,09,2,02,22,01,1,1,2,18,02,08,1995,01,M,66,11,1,02,1,000000002833445
2020,08,5,11,2,02,21,01,1,1,1,18,01,01,2018,01,F,61,11,2,02,1,000000002833576
2020,08,5,11,2,02,21,01,1,1,1,18,02,01,2015,01,F,65,11,2,02,1,000000002833576
2020,08,5,18,2,02,36,02,1,1,1,01,01,01,2008,01,M,60,11,2,02,1,000000002835538
2020,08,5,18,2,02,36,02,1,1,1,01,02,01,2016,01,M,31,11,2,02,1,000000002835538
2020,08,5,18,2,02,36,02,1,1,1,01,02,01,2016,02,M,09,23,1,02,2,000000002835538
2020,08,5,15,2,02,36,02,1,1,1,03,01,17,UUUU,01,U,21,11,2,13,4,000000002835648
2020,08,5,15,2,02,36,02,1,1,1,03,02,01,2018,01,F,33,11,1,02,1,000000002835648
2020,08,5,17,2,02,21,01,1,1,1,18,01,01,2013,01,M,30,11,1,02,1,000000002835859
2020,08,5,17,2,02,21,01,1,1,1,18,02,14,2000,01,M,52,11,2,09,5,000000002835859
2020,08,5,11,2,02,35,02,1,1,1,01,01,01,2016,01,M,75,11,1,02,1,000000002835978
2020,08,5,11,2,02,35,02,1,1,1,01,02,01,2018,01,F,60,11,2,02,1,000000002835978
2020,08,5,09,2,03,35,02,1,1,1,03,01,01,2007,01,F,73,11,2,02,1,000000002835984
2020,08,5,09,2,03,35,02,1,1,1,03,02,01,2009,01,M,36,11,2,02,1,000000002835984
2020,08,5,09,2,03,35,02,1,1,1,03,03,01,2017,01,F,61,11,1,02,1,000000002835984
2020,08,5,14,2,02,36,01,1,1,1,18,01,01,2017,01,F,56,11,2,02,1,000000002835985
2020,08,5,14,2,02,36,01,1,1,1,18,02,01,2010,01,F,64,11,2,02,1,000000002835985
2020,08,5,20,2,01,06,02,1,1,1,18,01,01,2011,01,F,32,11,2,13,1,000000002836039
2020,08,5,12,2,03,21,02,1,1,4,01,01,01,2018,01,M,18,11,1,NN,1,000000002836147
2020,08,5,12,2,03,21,02,1,1,4,01,02,01,2010,01,F,72,11,1,NN,1,000000002836147
2020,08,5,12,2,03,21,02,1,1,4,01,03,01,2015,01,F,46,11,1,NN,1,000000002836147
2020,08,5,12,2,03,21,02,1,1,4,01,03,01,2015,02,F,10,13,2,02,2,000000002836147
2020,08,5,14,2,02,36,02,1,1,1,01,01,01,2018,01,F,64,11,2,02,1,000000002836213
2020,08,5,14,2,02,36,02,1,1,1,01,02,01,2010,01,M,22,11,2,02,1,000000002836213
2020,08,5,14,2,02,36,02,1,1,1,01,02,01,2010,02,M,23,13,2,02,2,000000002836213
2020,08,5,14,2,02,36,02,1,1,1,01,02,01,2010,03,F,22,23,2,02,2,000000002836213
2020,08,5,14,2,03,36,02,1,1,1,01,01,01,2019,01,M,19,11,2,02,1,000000002836283
2020,08,5,14,2,03,36,02,1,1,1,01,02,01,2018,01,M,20,11,1,02,1,000000002836283
2020,08,5,14,2,03,36,02,1,1,1,01,03,01,2012,01,M,22,11,1,02,1,000000002836283
2020,08,5,22,2,02,36,02,1,1,1,01,01,01,2017,01,F,17,11,1,02,1,000000002836284
2020,08,5,22,2,02,36,02,1,1,1,01,02,01,2015,01,M,19,11,2,02,1,000000002836284
2020,08,5,11,2,02,35,02,1,1,1,01,01,01,2011,01,M,21,11,2,02,1,000000002836374
2020,08,5,11,2,02,35,02,1,1,1,01,01,01,2011,02,F,20,13,1,02,2,000000002836374
2020,08,5,11,2,02,35,02,1,1,1,01,01,01,2011,03,F,18,23,1,02,2,000000002836374
2020,08,5,11,2,02,35,02,1,1,1,01,02,01,2016,01,F,58,11,2,02,1,000000002836374
2020,08,5,05,2,01,06,01,1,1,1,18,01,11,2006,01,M,39,11,1,02,1,000000002836556
2020,08,5,05,2,01,06,01,1,1,1,18,01,11,2006,02,M,52,23,2,02,2,000000002836556
2020,08,5,22,2,01,01,01,1,1,1,UU,01,01,2010,01,M,63,11,2,02,1,000000002839398
2020,08,5,06,2,01,01,01,1,1,1,18,01,01,2009,01,M,45,11,2,02,1,000000002839401
2020,08,5,21,2,01,06,01,1,1,1,01,01,01,2018,01,M,67,11,2,02,1,000000002839402
2020,08,5,09,2,02,UU,01,1,1,1,18,01,01,2008,01,F,24,11,2,02,1,000000002839448
2020,08,5,09,2,02,UU,01,1,1,1,18,02,05,2017,01,M,26,11,1,UU,1,000000002839448
2020,08,5,06,2,01,01,01,6,1,1,18,01,01,2012,01,F,46,11,2,02,1,000000002839471
2020,08,5,21,2,01,01,01,1,1,1,18,01,01,2017,01,F,47,11,2,02,1,000000002839489
2020,08,5,01,2,01,01,01,1,1,1,18,01,07,2020,01,F,38,11,2,02,1,000000002839517
2020,08,5,01,2,01,01,01,1,1,1,18,01,07,2020,02,U,16,13,2,02,2,000000002839517
2020,08,5,10,2,02,33,01,1,1,1,01,01,01,2010,01,M,73,11,1,UU,1,000000002839542
2020,08,5,10,2,02,33,01,1,1,1,01,02,01,2016,01,F,59,11,2,02,1,000000002839542
2020,08,5,07,2,01,06,02,1,1,1,01,01,01,2004,01,M,36,11,2,02,1,000000002839548
2020,08,5,07,2,01,06,02,1,1,1,18,01,01,2014,01,F,41,11,2,02,1,000000002839549
2020,08,5,17,2,03,QQ,01,2,1,1,18,01,01,2019,01,M,49,11,1,UU,1,000000002839552
2020,08,5,17,2,03,QQ,01,2,1,1,18,02,01,2009,01,F,30,11,1,UU,1,000000002839552
2020,08,5,17,2,03,QQ,01,2,1,1,18,03,01,2011,01,M,45,11,2,02,1,000000002839552
2020,08,5,16,2,01,06,01,1,1,3,UU,01,01,2013,01,F,34,11,1,UU,1,000000002839590
2020,08,5,16,2,01,06,01,1,1,3,UU,01,01,2013,02,M,64,13,2,02,2,000000002839590
2020,08,5,21,2,02,UU,01,1,1,1,UU,01,01,2006,01,F,35,11,2,02,1,000000002839591
2020,08,5,21,2,02,UU,01,1,1,1,UU,01,01,2006,02,U,UU,13,2,02,2,000000002839591
2020,08,5,21,2,02,UU,01,1,1,1,UU,02,01,2014,01,F,19,11,1,UU,1,000000002839591
2020,08,5,08,2,02,UU,01,2,1,1,18,01,01,2012,01,M,32,11,2,02,1,000000002839594
2020,08,5,08,2,02,UU,01,2,1,1,18,02,01,2014,01,M,36,11,1,UU,1,000000002839594
2020,08,5,23,2,01,06,01,1,1,1,01,01,01,2020,01,M,24,11,2,02,1,000000002839624
2020,08,5,13,2,01,04,01,1,1,1,UU,01,01,2007,01,M,39,11,2,02,1,000000002839634
2020,08,5,13,2,01,04,01,1,1,1,UU,01,01,2007,02,F,39,13,2,02,2,000000002839634
2020,08,5,13,2,01,04,01,1,1,1,UU,01,01,2007,03,F,13,23,2,02,2,000000002839634
2020,08,5,13,2,01,04,01,1,1,1,UU,01,01,2007,04,F,14,96,2,02,2,000000002839634
2020,08,5,13,2,01,06,01,1,1,1,01,01,01,2018,01,M,33,11,2,02,1,000000002839635
2020,08,5,13,2,01,06,01,1,1,1,01,01,01,2018,02,F,28,13,2,02,2,000000002839635
2020,08,5,18,2,01,06,01,3,2,1,01,01,01,2012,01,F,27,11,2,02,1,000000002839652
2020,08,5,16,2,01,06,01,1,1,1,01,01,01,2001,01,M,39,11,2,02,1,000000002839667
2020,08,5,16,2,01,06,01,1,1,1,01,01,01,2001,02,M,06,13,2,02,2,000000002839667
2020,08,5,20,2,01,01,01,1,1,1,18,01,01,2014,01,M,48,11,2,02,1,000000002839696
2020,08,5,08,2,02,35,01,2,2,1,01,01,01,2005,01,F,28,11,1,UU,1,000000002839731
2020,08,5,08,2,02,35,01,2,2,1,01,02,01,2009,01,M,65,11,2,02,1,000000002839731
2020,08,5,18,2,03,QQ,01,1,1,1,18,01,01,2007,01,M,21,11,1,UU,1,000000002839876
2020,08,5,18,2,03,QQ,01,1,1,1,18,02,01,2019,01,M,38,11,1,UU,1,000000002839876
2020,08,5,18,2,03,QQ,01,1,1,1,18,03,01,2017,01,M,42,11,1,UU,1,000000002839876
2020,08,5,18,2,03,QQ,01,1,1,1,18,03,01,2017,02,F,63,21,2,02,2,000000002839876
2020,08,5,11,2,02,UU,02,3,2,1,03,01,01,2018,01,F,69,11,1,UU,1,000000002839891
2020,08,5,11,2,02,UU,02,3,2,1,03,02,01,2014,01,M,65,11,2,02,1,000000002839891
2020,08,5,13,2,02,36,01,1,1,1,18,01,07,2002,01,M,44,11,2,02,1,000000002839903
2020,08,5,13,2,02,36,01,1,1,1,18,02,01,2019,01,M,52,11,1,UU,1,000000002839903
2020,08,5,12,2,02,UU,01,1,1,3,04,01,01,2007,01,M,67,11,1,UU,1,000000002839904
2020,08,5,12,2,02,UU,01,1,1,3,04,02,01,2008,01,M,53,11,2,02,1,000000002839904
2020,08,5,12,2,02,UU,01,1,1,3,04,02,01,2008,02,F,51,13,2,02,2,000000002839904
2020,08,5,10,2,02,36,01,1,1,1,01,01,01,2015,01,F,21,11,2,02,1,000000002839910
2020,08,5,10,2,02,36,01,1,1,1,01,02,01,1998,01,M,22,11,1,UU,1,000000002839910
2020,08,5,16,2,02,21,01,1,1,1,18,01,01,2013,01,F,24,11,2,02,1,000000002839977
2020,08,5,16,2,02,21,01,1,1,1,18,02,01,2015,01,F,65,11,1,UU,1,000000002839977
2020,08,5,07,2,02,UU,01,1,1,3,01,01,01,2009,01,M,42,11,1,UU,1,000000002839985
2020,08,5,07,2,02,UU,01,1,1,3,01,02,01,2016,01,M,30,11,2,02,1,000000002839985
2020,08,5,15,2,02,21,01,1,1,4,UU,01,01,2015,01,F,25,11,2,02,1,000000002839987
2020,08,5,15,2,02,21,01,1,1,4,UU,02,01,2016,01,M,28,11,1,UU,1,000000002839987
2020,08,5,10,2,02,UU,01,1,1,U,03,01,01,2017,01,M,76,11,1,UU,1,000000002840013
2020,08,5,10,2,02,UU,01,1,1,U,03,02,01,2012,01,F,38,11,2,02,1,000000002840013
2020,08,5,16,2,01,02,QQ,3,2,2,UU,01,01,2008,01,F,81,11,2,01,1,000000002840021
2020,08,5,11,2,02,21,01,1,1,1,18,01,01,2010,01,F,21,11,2,02,1,000000002840033
2020,08,5,11,2,02,21,01,1,1,1,18,02,01,2013,01,M,30,11,1,UU,1,000000002840033
2020,08,5,06,2,02,UU,01,2,2,1,18,01,01,2015,01,F,37,11,2,02,1,000000002840037
2020,08,5,06,2,02,UU,01,2,2,1,18,02,01,2011,01,M,63,11,1,UU,1,000000002840037
2020,08,5,10,2,02,21,01,2,1,1,01,01,01,2010,01,M,44,11,2,02,1,000000002840040
2020,08,5,10,2,02,21,01,2,1,1,01,02,01,2017,01,M,46,11,1,UU,1,000000002840040
2020,08,5,11,2,03,QQ,01,1,1,1,03,01,01,2006,01,F,71,11,2,02,1,000000002840044
2020,08,5,11,2,03,QQ,01,1,1,1,03,02,01,2011,01,F,21,11,1,UU,1,000000002840044
2020,08,5,11,2,03,QQ,01,1,1,1,03,03,01,2019,01,M,51,11,1,UU,1,000000002840044
2020,08,5,11,2,01,02,01,1,1,1,UU,01,01,2008,01,M,43,11,1,UU,1,000000002840116
2020,08,5,11,2,01,02,01,1,1,1,UU,01,01,2008,02,M,33,21,2,02,2,000000002840116
2020,08,5,11,2,01,02,01,1,1,1,UU,01,01,2008,03,M,65,23,2,02,2,000000002840116
2020,08,5,16,2,01,06,01,1,1,1,UU,01,01,2018,01,F,39,11,2,02,1,000000002840138
2020,08,5,13,2,02,UU,01,1,1,1,UU,01,01,2013,01,M,35,11,2,02,1,000000002840143
2020,08,5,13,2,02,UU,01,1,1,1,UU,02,01,2013,01,M,27,11,1,UU,1,000000002840143
2020,08,5,23,2,02,36,01,1,1,1,01,01,01,2004,01,M,19,11,2,02,1,000000002840159
2020,08,5,23,2,02,36,01,1,1,1,01,02,01,2015,01,M,37,11,1,UU,1,000000002840159
2020,08,5,17,2,01,02,01,1,1,2,18,01,01,2015,01,M,27,11,2,02,1,000000002840194
2020,08,5,12,2,01,02,01,1,1,1,18,01,01,2018,01,M,76,11,2,02,1,000000002840201
2020,08,5,12,2,01,02,01,1,1,1,18,01,01,2018,02,F,59,13,2,02,2,000000002840201
2020,08,5,16,2,02,25,02,1,1,1,UU,01,01,2013,01,F,32,11,1,UU,1,000000002840237
2020,08,5,16,2,02,25,02,1,1,1,UU,02,01,2017,01,M,41,11,2,02,1,000000002840237
2020,08,5,16,2,02,25,02,1,1,1,UU,02,01,2017,02,F,35,13,2,02,2,000000002840237
2020,08,5,19,2,02,33,02,1,1,1,01,01,01,2008,01,M,72,11,1,UU,1,000000002840259
2020,08,5,19,2,02,33,02,1,1,1,01,02,01,2008,01,F,23,11,2,02,1,000000002840259
2020,08,5,17,2,02,UU,01,1,1,1,UU,01,01,2016,01,M,36,11,1,UU,1,000000002840276
2020,08,5,17,2,02,UU,01,1,1,1,UU,02,01,2013,01,F,46,11,2,02,1,000000002840276
2020,08,5,08,2,02,UU,01,2,U,1,18,01,01,2015,01,F,69,11,2,02,1,000000002840400
2020,08,5,08,2,02,UU,01,2,U,1,18,02,01,2004,01,F,19,11,1,UU,1,000000002840400
2020,08,5,15,2,02,21,01,1,1,1,01,01,01,2004,01,M,48,11,1,UU,1,000000002840702
2020,08,5,15,2,02,21,01,1,1,1,01,02,01,2008,01,M,23,11,2,02,1,000000002840702
2020,08,5,21,2,03,QQ,01,1,1,1,UU,01,01,2017,01,M,22,11,2,02,1,000000002840742
