C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2019,3,3,14,2,3,22,UU,1,1,U,18,1,1,2001,1,M,18,11,1,2,1,2771171
2019,3,3,14,2,3,22,UU,1,1,U,18,2,1,2012,1,M,38,11,1,2,1,2771171
2019,3,3,14,2,3,22,UU,1,1,U,18,3,1,2013,1,M,22,11,2,2,1,2771171
2019,3,3,16,2,2,21,UU,1,1,U,18,1,9,2018,1,M,59,11,1,2,1,2771172
2019,3,3,16,2,2,21,UU,1,1,U,18,2,1,2017,1,M,31,11,2,2,1,2771172
2019,3,3,19,2,2,35,2,1,1,1,18,1,1,2018,1,F,26,11,1,2,1,2771173
2019,3,3,19,2,2,35,2,1,1,1,18,2,1,2003,1,M,38,11,2,2,1,2771173
2019,3,3,20,2,1,6,1,1,1,1,18,1,1,2002,1,M,38,11,1,UU,1,2771175
2019,3,3,20,2,1,6,1,1,1,1,18,99,NN,NNNN,1,M,17,99,2,1,3,2771175
2019,3,3,14,2,2,21,2,1,2,2,1,1,1,2018,1,F,41,11,1,2,1,2771176
2019,3,3,14,2,2,21,2,1,2,2,1,2,1,2015,1,M,32,11,2,2,1,2771176
2019,3,3,23,2,2,35,2,1,1,1,3,1,1,2017,1,M,23,11,1,2,1,2771178
2019,3,3,23,2,2,35,2,1,1,1,3,1,1,2017,2,M,20,31,1,2,2,2771178
2019,3,3,23,2,2,35,2,1,1,1,3,1,1,2017,3,F,22,13,1,2,2,2771178
2019,3,3,23,2,2,35,2,1,1,1,3,2,1,2006,1,F,18,11,2,2,1,2771178
2019,3,3,23,2,2,35,2,1,1,1,3,2,1,2006,2,F,18,13,2,2,2,2771178
2019,3,3,14,2,1,4,1,1,1,1,18,1,1,2001,1,F,25,11,2,2,1,2771181
2019,3,3,15,2,2,UU,2,1,Q,1,4,1,1,2001,1,M,78,11,1,2,1,2771184
2019,3,3,15,2,2,UU,2,1,Q,1,4,2,1,2012,1,F,33,11,2,2,1,2771184
2019,3,3,19,2,2,21,UU,1,Q,U,18,1,1,2005,1,M,44,11,1,2,1,2771187
2019,3,3,19,2,2,21,UU,1,Q,U,18,2,1,2012,1,F,46,11,2,2,1,2771187
2019,3,3,16,2,2,35,UU,1,Q,U,18,1,1,2017,1,M,53,11,1,2,1,2771192
2019,3,3,16,2,2,35,UU,1,Q,U,18,1,1,2017,2,F,32,13,1,2,2,2771192
2019,3,3,16,2,2,35,UU,1,Q,U,18,2,1,2017,1,M,61,11,2,2,1,2771192
2019,3,3,16,2,2,35,UU,1,1,U,1,1,1,UUUU,1,U,UU,11,1,UU,1,2771196
2019,3,3,16,2,2,35,UU,1,1,U,1,2,1,2008,1,F,21,11,2,2,1,2771196
2019,3,3,19,2,2,35,2,1,1,1,1,1,1,2005,1,F,57,11,2,2,1,2771212
2019,3,3,19,2,2,35,2,1,1,1,1,2,1,2015,1,M,36,11,2,2,1,2771212
2019,3,3,7,2,4,21,1,1,1,1,18,1,1,2011,1,M,57,11,1,2,1,2771213
2019,3,3,7,2,4,21,1,1,1,1,18,1,1,2011,2,U,UU,96,1,UU,2,2771213
2019,3,3,7,2,4,21,1,1,1,1,18,1,1,2011,3,U,UU,96,1,UU,2,2771213
2019,3,3,7,2,4,21,1,1,1,1,18,1,1,2011,4,U,UU,96,1,UU,2,2771213
2019,3,3,7,2,4,21,1,1,1,1,18,1,1,2011,5,U,UU,96,1,UU,2,2771213
2019,3,3,7,2,4,21,1,1,1,1,18,1,1,2011,6,U,UU,96,1,UU,2,2771213
2019,3,3,7,2,4,21,1,1,1,1,18,2,1,2015,1,F,37,11,1,2,1,2771213
2019,3,3,7,2,4,21,1,1,1,1,18,2,1,2015,2,M,11,96,2,UU,2,2771213
2019,3,3,7,2,4,21,1,1,1,1,18,3,1,2010,1,F,36,11,1,2,1,2771213
2019,3,3,7,2,4,21,1,1,1,1,18,4,1,2012,1,F,39,11,1,2,1,2771213
2019,3,3,7,2,4,21,1,1,1,1,18,4,1,2012,2,M,UU,22,1,2,2,2771213
2019,3,3,7,2,4,21,1,1,1,1,18,4,1,2012,3,F,UU,23,1,2,2,2771213
2019,3,3,21,2,2,21,2,1,1,1,1,1,1,2005,1,F,59,11,2,2,1,2771217
2019,3,3,21,2,2,21,2,1,1,1,1,2,1,1999,1,F,17,11,1,2,1,2771217
2019,3,3,21,2,2,21,2,1,1,1,1,2,1,1999,2,F,14,21,1,2,2,2771217
2019,3,3,21,2,2,21,2,1,1,1,1,2,1,1999,3,F,16,13,1,2,2,2771217
2019,3,3,21,2,2,21,2,1,1,1,1,2,1,1999,4,F,13,23,1,2,2,2771217
2019,3,3,20,2,1,3,1,1,Q,4,18,1,1,2014,1,M,23,11,2,2,1,2771260
2019,3,3,3,2,1,4,1,U,U,1,18,1,1,2015,1,F,28,11,2,2,1,2771269
2019,3,3,20,2,2,33,2,1,1,1,1,1,1,2009,1,F,16,11,1,2,1,2771299
2019,3,3,20,2,2,33,2,1,1,1,1,2,1,2011,1,F,66,11,2,2,1,2771299
2019,3,3,1,2,2,22,1,4,Q,1,18,1,1,2005,1,M,41,11,1,2,1,2771319
2019,3,3,1,2,2,22,1,4,Q,1,18,2,7,2005,1,M,37,11,2,UU,1,2771319
2019,3,3,11,2,2,21,2,1,1,1,1,1,1,2014,1,F,36,11,1,2,1,2771366
2019,3,3,11,2,2,21,2,1,1,1,1,2,1,2010,1,M,63,11,2,2,1,2771366
2019,3,3,11,2,2,21,2,1,1,1,1,2,1,2010,2,F,61,13,2,2,2,2771366
2019,3,3,1,2,1,4,1,4,Q,1,18,1,1,2005,1,M,19,11,2,1,1,2771370
2019,3,3,9,2,2,21,2,1,1,3,4,1,1,2008,1,F,66,11,1,2,1,2771380
2019,3,3,9,2,2,21,2,1,1,3,4,2,1,2010,1,M,44,11,2,2,1,2771380
2019,3,3,5,2,1,6,UU,U,U,U,UU,1,UU,UUUU,1,U,UU,11,1,UU,U,2771387
2019,3,3,5,2,1,6,UU,U,U,U,UU,99,NN,NNNN,1,M,60,99,2,QQ,3,2771387
2019,3,3,7,2,2,33,2,1,Q,U,QQ,1,1,2010,1,M,51,11,1,2,1,2771391
2019,3,3,7,2,2,33,2,1,Q,U,QQ,1,1,2010,2,M,UU,13,2,2,2,2771391
2019,3,3,7,2,2,33,2,1,Q,U,QQ,2,1,2013,1,F,50,11,1,2,1,2771391
2019,3,3,19,2,1,6,1,1,1,5,18,1,16,2009,1,F,13,96,2,9,U,2771398
2019,3,3,13,2,2,35,2,1,2,1,3,1,1,2004,1,M,33,11,2,2,1,2771434
2019,3,3,13,2,2,35,2,1,2,1,3,2,1,2012,1,M,58,11,1,2,1,2771434
2019,3,3,10,2,2,31,UU,4,2,U,18,1,1,2004,1,M,25,11,2,QQ,1,2771445
2019,3,3,10,2,2,31,UU,4,2,U,18,2,1,2006,1,M,31,11,2,UU,1,2771445
2019,3,3,12,2,2,21,2,1,U,1,18,1,1,2017,1,M,35,11,2,2,1,2771486
2019,3,3,12,2,2,21,2,1,U,1,18,2,1,2012,1,F,39,11,2,2,1,2771486
2019,3,3,13,2,2,21,2,1,2,1,6,1,1,2000,1,M,17,11,1,2,1,2771491
2019,3,3,13,2,2,21,2,1,2,1,6,1,1,2000,2,M,17,13,1,2,2,2771491
2019,3,3,13,2,2,21,2,1,2,1,6,2,1,2017,1,F,28,11,2,2,1,2771491
2019,3,3,13,2,2,21,2,1,2,1,6,2,1,2017,2,M,1,21,1,2,2,2771491
2019,3,3,13,2,2,21,2,1,2,1,6,2,1,2017,3,F,5,23,1,2,2,2771491
2019,3,3,23,2,1,4,1,4,Q,1,18,1,1,2002,1,M,24,11,2,2,1,2771528
2019,3,3,23,2,1,3,1,1,1,3,18,1,1,2007,1,M,17,11,2,2,1,2771596
2019,3,3,12,2,2,35,2,1,1,1,18,1,8,2014,1,M,53,11,1,UU,1,2771612
2019,3,3,12,2,2,35,2,1,1,1,18,2,1,2014,1,M,42,11,2,UU,1,2771612
2019,3,3,12,2,2,35,2,1,1,1,18,2,1,2014,2,F,27,21,2,1,2,2771612
2019,3,3,12,2,2,35,2,1,1,1,18,2,1,2014,3,M,1,96,2,UU,2,2771612
2019,3,3,17,2,2,21,2,1,1,1,1,1,1,2015,1,M,32,11,1,2,1,2771628
2019,3,3,17,2,2,21,2,1,1,1,1,2,1,1999,1,M,81,11,2,2,1,2771628
2019,3,3,17,2,2,21,2,1,1,1,1,2,1,1999,2,M,44,96,1,UU,2,2771628
2019,3,3,17,2,2,21,2,1,1,1,1,2,1,1999,3,F,75,96,1,UU,2,2771628
2019,3,3,UU,2,2,21,1,1,1,1,18,1,1,2003,1,F,22,11,2,2,1,2771635
2019,3,3,UU,2,2,21,1,1,1,1,18,2,1,2010,1,M,35,11,2,2,1,2771635
2019,3,3,UU,2,2,21,1,1,1,1,18,2,1,2010,2,F,34,13,2,2,2,2771635
2019,3,3,UU,2,2,21,1,1,1,1,18,2,1,2010,3,M,2,23,1,2,2,2771635
2019,3,3,16,2,2,33,2,1,1,1,4,1,1,2003,1,M,29,11,1,2,1,2771734
2019,3,3,16,2,2,33,2,1,1,1,4,1,1,2003,2,M,25,13,1,UU,2,2771734
2019,3,3,16,2,2,33,2,1,1,1,4,2,1,2014,1,F,26,11,2,2,1,2771734
2019,3,3,19,2,1,4,1,1,1,1,18,1,1,2007,1,F,41,11,2,2,1,2771842
2019,3,3,19,2,1,4,1,1,1,1,18,1,1,2007,2,F,47,13,2,2,2,2771842
2019,3,3,17,2,2,35,UU,1,1,U,3,1,1,2006,1,F,83,11,1,2,1,2772130
2019,3,3,17,2,2,35,UU,1,1,U,3,2,1,2017,1,F,43,11,2,2,1,2772130
2019,3,3,17,2,2,35,UU,1,1,U,3,2,1,2017,2,M,9,13,2,2,2,2772130
2019,3,3,20,2,2,35,UU,1,1,U,QQ,1,1,2018,1,M,39,11,2,UU,1,2772179
2019,3,3,20,2,2,35,UU,1,1,U,QQ,2,1,2013,1,F,20,11,2,UU,1,2772179
2019,3,3,7,2,2,35,2,4,Q,U,3,1,1,2014,1,M,26,11,1,2,1,2772184
2019,3,3,7,2,2,35,2,4,Q,U,3,2,1,2003,1,M,23,11,2,2,1,2772184
2019,3,3,7,2,1,4,1,4,Q,3,18,1,1,2006,1,M,18,11,2,2,1,2772295
2019,3,3,20,2,1,3,1,4,Q,1,18,1,1,2002,1,M,30,11,2,2,1,2772638
2019,3,3,12,2,2,35,UU,1,1,U,1,1,1,2002,1,F,23,11,1,2,1,2772655
2019,3,3,12,2,2,35,UU,1,1,U,1,2,1,2017,1,F,59,11,2,2,1,2772655
2019,3,3,4,2,1,6,2,1,1,3,18,1,1,2018,1,F,23,11,2,2,1,2772765
2019,3,3,4,2,1,6,2,1,1,3,18,1,1,2018,2,F,24,13,2,2,2,2772765
2019,3,3,12,2,2,21,2,1,1,1,1,1,1,2015,1,M,29,11,1,2,1,2773078
2019,3,3,12,2,2,21,2,1,1,1,1,2,1,2014,1,M,49,11,2,2,1,2773078
2019,3,3,9,2,2,35,UU,1,1,U,18,1,1,2018,1,M,50,11,2,2,1,2774504
2019,3,3,9,2,2,35,UU,1,1,U,18,2,1,2007,1,M,21,11,1,2,1,2774504
2019,3,3,22,2,2,21,UU,1,1,U,1,1,1,2001,1,M,60,11,1,2,1,2774948
2019,3,3,22,2,2,21,UU,1,1,U,1,2,1,2006,1,M,44,11,2,2,1,2774948
2019,3,3,22,2,2,21,UU,1,1,U,1,2,1,2006,2,M,UU,13,1,2,2,2774948
2019,3,3,22,2,2,21,UU,1,1,U,1,2,1,2006,3,M,21,21,2,2,2,2774948
2019,3,3,22,2,2,21,UU,1,1,U,1,2,1,2006,4,M,39,23,1,2,2,2774948
2019,3,3,11,2,2,32,QQ,1,1,1,UU,1,1,2017,1,F,69,11,2,UU,1,2775227
2019,3,3,11,2,2,32,QQ,1,1,1,UU,2,1,2010,1,U,UU,11,2,UU,1,2775227
2019,3,3,13,2,1,4,1,1,1,1,UU,1,1,2012,1,M,82,11,1,2,1,2775279
2019,3,3,13,2,1,4,1,1,1,1,UU,1,1,2012,2,F,82,13,2,2,2,2775279
2019,3,3,19,2,1,UU,2,3,2,4,18,1,1,2005,1,F,78,11,1,2,1,2775344
2019,3,3,19,2,1,UU,2,3,2,4,18,99,NN,NNNN,1,F,29,99,2,NN,3,2775344
2019,3,3,10,2,2,35,2,1,1,1,3,1,1,2005,1,F,63,11,2,2,1,2775423
2019,3,3,10,2,2,35,2,1,1,1,3,2,1,2009,1,F,47,11,2,2,1,2775423
2019,3,3,19,2,1,UU,2,3,1,U,4,1,1,2016,1,F,24,11,1,2,1,2775525
2019,3,3,19,2,1,UU,2,3,1,U,4,99,NN,NNNN,1,F,29,99,2,NN,3,2775525
2019,3,3,2,2,2,21,1,1,1,2,18,1,1,2012,1,M,31,11,2,2,1,2775577
2019,3,3,17,2,2,21,1,1,1,1,18,1,1,2016,1,F,22,11,1,2,1,2775590
2019,3,3,17,2,2,21,1,1,1,1,18,2,17,UUUU,1,M,37,11,2,UU,4,2775590
2019,3,3,UU,2,2,33,2,1,1,2,1,1,1,2018,1,M,24,11,1,2,1,2775594
2019,3,3,UU,2,2,33,2,1,1,2,1,2,1,2004,1,F,65,11,2,2,1,2775594
2019,3,3,11,2,2,33,2,2,1,1,3,1,1,2011,1,F,58,11,1,2,1,2775612
2019,3,3,11,2,2,33,2,2,1,1,3,2,1,2006,1,F,77,11,2,2,1,2775612
2019,3,3,19,2,1,UU,2,3,2,1,3,1,1,2017,1,M,31,11,1,UU,1,2775790
2019,3,3,19,2,1,UU,2,3,2,1,3,99,NN,NNNN,1,M,34,99,2,NN,3,2775790
2019,3,3,8,2,2,UU,2,1,1,1,1,1,1,2017,1,M,67,11,2,2,1,2776004
2019,3,3,8,2,2,UU,2,1,1,1,1,1,1,2017,2,F,83,13,1,2,2,2776004
2019,3,3,8,2,2,UU,2,1,1,1,1,2,1,2017,1,F,39,11,2,2,1,2776004
2019,3,3,8,2,2,UU,2,1,1,1,1,2,1,2017,2,M,UU,13,2,2,2,2776004
2019,3,3,16,2,2,32,2,1,1,1,1,1,1,2013,1,M,61,11,1,UU,1,2776132
2019,3,3,16,2,2,32,2,1,1,1,1,2,17,UUUU,1,M,42,11,2,9,4,2776132
2019,3,3,22,2,1,QQ,1,2,2,1,18,1,1,2007,1,M,23,11,2,2,1,2776189
2019,3,3,22,2,1,QQ,1,2,2,1,18,1,1,2007,2,M,23,13,2,2,2,2776189
2019,3,3,16,2,2,21,1,1,1,1,18,1,1,2013,1,F,26,11,2,2,1,2776367
2019,3,3,16,2,2,21,1,1,1,1,18,2,6,2000,1,M,32,11,2,2,1,2776367
2019,3,3,20,2,1,33,2,2,1,1,1,1,1,2014,1,M,44,11,1,2,1,2776524
2019,3,3,20,2,1,33,2,2,1,1,1,99,NN,NNNN,1,F,17,99,2,NN,3,2776524
2019,3,3,18,2,1,25,8,1,1,1,18,1,1,2008,1,M,38,11,2,2,1,2776576
2019,3,3,20,2,1,QQ,2,1,1,1,1,1,1,2018,1,M,67,11,1,2,1,2776674
2019,3,3,20,2,1,QQ,2,1,1,1,1,99,NN,NNNN,1,F,57,99,2,NN,3,2776674
2019,3,3,11,2,2,UU,1,1,1,1,18,1,1,2019,1,M,46,11,1,2,1,2777028
2019,3,3,11,2,2,UU,1,1,1,1,18,2,14,UUUU,1,M,46,11,2,UU,5,2777028
2019,3,3,9,2,2,UU,2,1,1,5,3,1,6,2015,1,M,49,11,1,2,1,2777123
2019,3,3,9,2,2,UU,2,1,1,5,3,1,6,2015,2,F,UU,13,2,2,2,2777123
2019,3,3,9,2,2,UU,2,1,1,5,3,2,1,2005,1,F,82,11,1,2,1,2777123
2019,3,3,17,2,2,21,1,2,2,1,18,1,1,UUUU,1,F,52,11,2,2,1,2777210
2019,3,3,17,2,2,21,1,2,2,1,18,2,6,2008,1,M,52,11,1,2,1,2777210
2019,3,3,8,2,1,UU,1,2,1,2,18,1,1,2006,1,M,23,11,2,2,1,2777389
2019,3,3,17,2,2,33,3,1,1,1,18,1,1,UUUU,1,F,21,11,1,UU,1,2777396
2019,3,3,17,2,2,33,3,1,1,1,18,2,17,UUUU,1,F,44,11,2,UU,4,2777396
2019,3,3,21,2,3,21,2,2,1,1,18,1,1,2009,1,F,33,11,2,2,1,2777480
2019,3,3,21,2,3,21,2,2,1,1,18,2,1,2004,1,M,27,11,1,2,1,2777480
2019,3,3,21,2,3,21,2,2,1,1,18,3,UU,1997,1,M,57,11,2,UU,U,2777480
2019,3,3,20,1,1,3,1,1,1,4,18,1,8,UUUU,1,M,50,11,3,2,1,2777655
2019,3,3,7,2,5,21,1,1,1,2,1,1,6,2016,1,M,26,11,1,2,1,2777766
2019,3,3,7,2,5,21,1,1,1,2,1,2,1,2017,1,M,53,11,2,2,1,2777766
2019,3,3,7,2,5,21,1,1,1,2,1,3,5,2011,1,F,27,11,1,2,1,2777766
2019,3,3,7,2,5,21,1,1,1,2,1,4,1,UUUU,1,M,26,11,1,2,1,2777766
2019,3,3,7,2,5,21,1,1,1,2,1,5,UU,2006,1,M,35,11,1,2,U,2777766
2019,3,3,13,2,2,21,1,U,U,3,18,1,1,2003,1,F,41,11,2,UU,1,2777874
2019,3,3,13,2,2,21,1,U,U,3,18,2,6,UUUU,1,U,UU,11,1,UU,1,2777874
2019,3,3,12,2,2,4,1,1,1,1,18,1,6,2016,1,M,41,11,1,2,1,2777901
2019,3,3,12,2,2,4,1,1,1,1,18,1,6,2016,2,M,11,13,1,2,2,2777901
2019,3,3,12,2,2,4,1,1,1,1,18,2,17,UUUU,1,F,12,11,2,1,4,2777901
2019,3,3,10,2,2,33,2,1,1,2,1,1,1,2003,1,M,85,11,1,2,1,2777905
2019,3,3,10,2,2,33,2,1,1,2,1,2,1,2015,1,F,56,11,2,2,1,2777905
2019,3,3,17,2,2,32,1,1,1,1,18,1,1,2012,1,F,89,11,1,2,1,2778190
2019,3,3,17,2,2,32,1,1,1,1,18,2,17,UUUU,1,M,52,11,2,UU,4,2778190
2019,3,3,19,2,2,21,1,1,1,1,18,1,1,2017,1,M,55,11,1,2,1,2778295
2019,3,3,19,2,2,21,1,1,1,1,18,2,1,UUUU,1,M,24,11,2,2,1,2778295
2019,3,3,5,2,3,21,1,1,1,1,1,1,1,2013,1,M,27,11,2,UU,1,2778405
2019,3,3,5,2,3,21,1,1,1,1,1,2,6,2011,1,M,57,11,2,UU,1,2778405
2019,3,3,5,2,3,21,1,1,1,1,1,3,1,2004,1,F,49,11,2,UU,1,2778405
2019,3,3,14,2,2,QQ,QQ,1,1,1,UU,1,5,2010,1,M,17,11,1,2,1,2778488
2019,3,3,14,2,2,QQ,QQ,1,1,1,UU,99,NN,NNNN,1,M,15,99,2,NN,3,2778488
2019,3,3,14,2,1,UU,QQ,1,1,1,UU,1,6,UUUU,1,U,UU,11,2,UU,1,2778800
2019,3,3,14,2,1,UU,QQ,1,1,1,UU,99,NN,NNNN,1,F,19,99,2,NN,3,2778800
2019,3,3,7,2,1,4,1,1,1,4,18,1,8,UUUU,1,M,70,11,2,2,1,2778977
2019,3,3,7,2,1,4,1,1,1,4,18,1,8,UUUU,2,F,62,32,2,13,2,2778977
2019,3,3,0,2,2,35,2,1,1,2,18,1,1,2017,1,F,31,11,1,2,1,2779079
2019,3,3,0,2,2,35,2,1,1,2,18,2,6,2018,1,M,31,11,1,2,1,2779079
2019,3,3,0,2,2,35,2,1,1,2,18,2,6,2018,2,F,31,13,2,2,2,2779079
2019,3,3,6,2,1,UU,2,2,1,2,18,1,8,2018,1,M,36,11,2,2,1,2779381
2019,3,3,11,2,2,21,1,1,1,1,18,1,1,2003,1,F,33,11,2,2,1,2779429
2019,3,3,11,2,2,21,1,1,1,1,18,1,1,2003,2,M,4,22,2,2,2,2779429
2019,3,3,11,2,2,21,1,1,1,1,18,2,1,2008,1,F,61,11,1,2,1,2779429
2019,3,3,19,2,2,35,2,1,1,1,1,1,1,1992,1,M,34,11,2,2,1,2779592
2019,3,3,19,2,2,35,2,1,1,1,1,2,6,UUUU,1,M,22,11,1,2,1,2779592
2019,3,3,15,2,3,32,2,1,1,1,1,1,1,2011,1,F,72,11,1,2,1,2779958
2019,3,3,15,2,3,32,2,1,1,1,1,2,6,2001,1,M,37,11,1,2,1,2779958
2019,3,3,15,2,3,32,2,1,1,1,1,2,6,2001,2,M,58,13,2,2,2,2779958
2019,3,3,15,2,3,32,2,1,1,1,1,3,1,2018,1,F,60,11,1,2,1,2779958
2019,3,3,15,2,2,21,1,1,1,1,18,1,1,2019,1,M,21,11,2,2,1,2779977
2019,3,3,15,2,2,21,1,1,1,1,18,2,6,2018,1,M,66,11,1,2,1,2779977
2019,3,3,12,2,2,35,2,1,1,1,3,1,1,1993,1,M,87,11,1,2,1,2780051
2019,3,3,12,2,2,35,2,1,1,1,3,2,1,2013,1,M,70,11,1,2,1,2780051
2019,3,3,12,2,2,35,2,1,1,1,3,2,1,2013,2,F,66,12,2,2,2,2780051
2019,3,3,20,2,1,35,2,1,1,2,3,1,1,2009,1,M,65,11,1,2,1,2780131
2019,3,3,20,2,1,35,2,1,1,2,3,99,NN,NNNN,1,M,76,99,2,NN,3,2780131
2019,3,3,11,2,2,35,2,1,1,2,3,1,6,2013,1,M,79,11,2,2,1,2780235
2019,3,3,11,2,2,35,2,1,1,2,3,2,1,2006,1,F,30,11,2,2,1,2780235
2019,3,3,16,2,2,21,1,1,1,1,18,1,1,2004,1,M,40,11,2,UU,1,2780293
2019,3,3,16,2,2,21,1,1,1,1,18,2,6,2008,1,M,51,11,1,UU,1,2780293
2019,3,3,11,2,1,3,1,1,1,U,18,1,1,2001,1,F,22,11,2,2,1,2780569
2019,3,3,11,2,1,3,1,1,1,U,18,1,1,2001,2,F,23,12,2,2,2,2780569
2019,3,3,17,2,4,21,QQ,1,1,2,3,1,6,1999,1,F,78,11,1,2,1,2780578
2019,3,3,17,2,4,21,QQ,1,1,2,3,2,1,2017,1,U,UU,11,2,2,1,2780578
2019,3,3,17,2,4,21,QQ,1,1,2,3,3,1,2007,1,U,UU,11,2,2,1,2780578
2019,3,3,17,2,4,21,QQ,1,1,2,3,3,1,2007,2,M,14,13,1,2,2,2780578
2019,3,3,17,2,4,21,QQ,1,1,2,3,4,1,2008,1,U,UU,11,1,2,1,2780578
2019,3,3,23,2,1,4,QQ,1,1,4,18,1,1,1998,1,M,58,11,2,2,1,2780592
2019,3,3,23,2,1,4,QQ,1,1,4,18,1,1,1998,2,M,UU,12,1,2,2,2780592
2019,3,3,17,2,2,31,2,1,1,3,1,1,1,2014,1,M,38,11,1,2,1,2780700
2019,3,3,17,2,2,31,2,1,1,3,1,1,1,2014,2,F,35,12,1,2,2,2780700
2019,3,3,17,2,2,31,2,1,1,3,1,1,1,2014,3,M,1,13,1,2,2,2780700
2019,3,3,17,2,2,31,2,1,1,3,1,1,1,2014,4,F,2,21,1,2,2,2780700
2019,3,3,17,2,2,31,2,1,1,3,1,2,1,1998,1,M,31,11,2,2,1,2780700
2019,3,3,15,2,1,4,1,1,1,1,18,1,1,2005,1,M,26,11,2,2,1,2780731
2019,3,3,15,2,1,4,1,1,1,1,18,1,1,2005,2,M,28,13,2,2,2,2780731
2019,3,3,17,2,2,25,2,1,1,1,18,1,1,2015,1,M,17,11,1,2,1,2780884
2019,3,3,17,2,2,25,2,1,1,1,18,2,17,UUUU,1,M,39,11,2,9,4,2780884
2019,3,3,13,2,1,QQ,1,2,1,1,18,1,6,2008,1,M,39,11,2,2,1,2780964
2019,3,3,16,2,3,33,2,4,2,1,1,1,1,2016,1,M,35,11,1,2,1,2780983
2019,3,3,16,2,3,33,2,4,2,1,1,2,1,2019,1,M,70,11,2,2,1,2780983
2019,3,3,16,2,3,33,2,4,2,1,1,3,1,2007,1,F,41,11,1,2,1,2780983
2019,3,3,16,2,3,33,2,4,2,1,1,3,1,2007,2,M,16,13,1,2,2,2780983
2019,3,3,16,2,3,33,2,4,2,1,1,3,1,2007,3,F,8,21,1,2,2,2780983
2019,3,3,9,2,2,21,1,1,1,1,18,1,1,2018,1,F,26,11,2,2,1,2781350
2019,3,3,9,2,2,21,1,1,1,1,18,2,8,2014,1,M,43,11,1,2,1,2781350
2019,3,3,13,2,2,24,1,1,1,4,18,1,1,2007,1,M,45,11,1,2,1,2781493
2019,3,3,13,2,2,24,1,1,1,4,18,2,1,1998,1,M,68,11,2,2,1,2781493
2019,3,3,16,2,1,4,1,2,1,4,18,1,1,UUUU,1,M,53,11,2,2,1,2781660
2019,3,3,16,2,1,4,1,2,1,4,18,1,1,UUUU,2,F,44,13,1,2,2,2781660
2019,3,3,16,2,1,4,1,2,1,4,18,1,1,UUUU,3,M,16,21,1,2,2,2781660
2019,3,3,16,2,1,4,1,2,1,4,18,1,1,UUUU,4,M,10,23,1,2,2,2781660
2019,3,3,20,2,1,UU,1,1,1,1,18,1,1,2011,1,F,72,11,1,2,1,2781702
2019,3,3,20,2,1,UU,1,1,1,1,18,99,NN,NNNN,1,F,16,99,2,NN,3,2781702
2019,3,3,19,2,2,35,2,4,3,1,3,1,1,2006,1,M,21,11,1,2,1,2781777
2019,3,3,19,2,2,35,2,4,3,1,3,2,1,2015,1,F,25,11,2,2,1,2781777
2019,3,3,3,2,1,4,QQ,1,1,3,UU,1,7,2015,1,M,48,11,2,2,1,2781847
2019,3,3,6,2,3,21,1,1,1,U,18,1,1,2016,1,M,41,11,1,2,1,2781984
2019,3,3,6,2,3,21,1,1,1,U,18,2,1,2008,1,F,26,11,2,2,1,2781984
2019,3,3,6,2,3,21,1,1,1,U,18,2,1,2008,2,F,48,UU,2,2,U,2781984
2019,3,3,6,2,3,21,1,1,1,U,18,3,1,2002,1,M,47,11,1,2,1,2781984
2019,3,3,6,2,2,33,2,1,1,1,1,1,1,2011,1,F,18,11,2,2,1,2782115
2019,3,3,6,2,2,33,2,1,1,1,1,1,1,2011,2,F,49,13,1,2,2,2782115
2019,3,3,6,2,2,33,2,1,1,1,1,2,1,2014,1,F,44,11,2,2,1,2782115
2019,3,3,18,2,2,33,3,1,1,U,18,1,1,2007,1,F,42,11,2,2,1,2782183
2019,3,3,18,2,2,33,3,1,1,U,18,2,1,2007,1,F,24,11,1,2,1,2782183
2019,3,3,UU,2,2,33,2,U,1,1,1,1,1,2015,1,F,19,11,1,2,1,2782254
2019,3,3,UU,2,2,33,2,U,1,1,1,2,1,2015,1,F,32,11,2,2,1,2782254
2019,3,3,7,2,2,21,1,1,1,3,18,1,14,1986,1,M,36,11,2,9,5,2782329
2019,3,3,7,2,2,21,1,1,1,3,18,2,1,2008,1,M,40,11,1,UU,1,2782329
2019,3,3,15,2,1,4,QQ,1,1,2,UU,1,1,1990,1,M,77,11,1,2,1,2782339
2019,3,3,15,2,1,4,QQ,1,1,2,UU,1,1,1990,2,F,80,13,2,2,2,2782339
2019,3,3,20,2,1,QQ,1,4,3,1,18,1,1,2000,1,M,41,11,2,2,1,2782364
2019,3,3,16,2,1,UU,2,1,1,1,UU,1,1,UUUU,1,U,UU,11,1,UU,1,2782501
2019,3,3,16,2,1,UU,2,1,1,1,UU,99,NN,NNNN,1,F,UU,99,2,NN,3,2782501
2019,3,3,5,2,1,QQ,1,2,5,3,18,1,1,UUUU,1,M,27,11,2,2,1,2782515
2019,3,3,UU,2,3,21,1,2,2,1,18,1,1,2009,1,M,20,11,1,2,1,2782585
2019,3,3,UU,2,3,21,1,2,2,1,18,2,1,2018,1,F,53,11,2,2,1,2782585
